ID,time0sec
ATPS4m,1.42242279479694
IDP_h,0.199217591497233
PPAm,0
THD1m,0
ADK1,0.778662253556884
GLTS_h,4.18973349795155
GALh,4.42681390844811
FACOAL181,0.0490756825576891
ACS,0.376131253210949
CTPS1,0.0109650890975868
ASPTA,0
ASPATh,-0.451337227880913
OAAAKGtm,0.183102480812181
ASPTAm,0
FACOAL160,0.0233663694887104
SERDC_m,0.0263649091879324
SAL_m,-0.207872393152343
ALATA_L,-0.640241962020582
GLYK,0.04514669464113
MDHm,0.0874731903329575
AKGMALtm,0.0874731903329575
MALOAAtm,0
ME1m,0
PGI,-0.0448292118252311
PGI_h,-0.113435385568778
AMPDA,0
FACOAL180_1,0.00331359456953308
TRDR,0.00490723349316923
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.270575671145145
G3PD1,0.108444113791393
TPIh,-12.3166938768812
RNDR2,0.00119658769771917
PGMT,0
PGM_h,-0.113435385568778
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.0478487647778432
GHMT2rm,0.0124927396349221
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0
PPDK_h,0
PYKm,3.3767747140273
PPCKm,0
SAT,0
RNDR1,0.00125702904886545
r0280,0
DHFR2i,0
DHFR,0.00125702904886545
AGTim,0
MALSp,0
FACOAL1821,0.000610007116849176
PDHe3hr,1.96230305650124
GCC2cm,0.10266479333086
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00970806004872149
GMPS2,0
IMPD,0.00970806004872149
PDHam1hi,1.9623030565012
PDHam1mi,0.102664793330884
THRD_Lm,0
ALCD2y,0
THRA_m,0
SUAT_h,0.0372134240123933
RNDR3,0.00245361674658461
DOLPMT,0.296780232381917
TMDS,0.00125702904881564
DTMPK,0.00125702904886545
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.047848764777882
GAPD,0
GAPDH_nadp_hi,30.6224518191884
PGKh,-30.6224518191883
GAPDHm,-1.66893541841137
ENO_h,-0.141545160519058
ENOm,3.37677471402731
G6PDH2r,0
DMORh,0.144431222804289
KARA1im,0
MG3_c,0.0741950580954791
MG2_c,0.0741950580954791
CBL_m,0
IDIh,0
PETHCT,0.0106609600963537
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00367867508174467
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,0.000326685514096425
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.0487051205817579
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0800081487350392
PPNCL_m,0
METS_1,0.0628642352894531
MTHFR2_1,0
MTHFR3_1,0.0628642352894887
GND,0
PGDHh,0
EAR40x_1,0.228238909055516
OCBTm,0.0646108137133297
UPPDC1_1,0.000736917503107129
DVCHLDR,0
DVPCHLDOR_h,0
FBP_h,6.19622886445904
FBA_h,-6.19622886445904
ORNTArm,0.336386437827059
GRTT,0
DMATT,0
FPPS_h,0.00367867508174467
GPPS_h,0.00367867508174467
IDS1,0.011036025245234
IDS2,0.00367867508174467
HMGLm,0
FACOAL1831,0.0405090063269773
MCOATA_1,1.65233752550023
MMSAD1m,0
NITR,1.76000000000003
GGDR,0
CHORM,0.0615160171018942
FCLT_h,0
HYPOE,0
PYDAMK,0
PRUK_1,17.904853556073
TALA_h,0
SELCYSLY2,0
SELTOR_c,0
SPMS,0
SUCOASm,0
