ID,time0sec
ATPS4m,0.0954953300497436
IDP_h,0.0368259824958122
PPAm,0
THD1m,0
ADK1,0.171204423835801
GLTS_h,0.711711516439213
GALh,1.00878435388855
FACOAL181,0.0115915813801301
ACS,0.0789033254427768
CTPS1,0.00261854256870376
ASPTA,0
ASPATh,-0.102809140002137
OAAAKGtm,0.0465688866963774
ASPTAm,0
FACOAL160,0.00524451602079322
SERDC_m,0.0062961309674906
SAL_m,-0.0496414306791166
ALATA_L,0.217121635661783
GLYK,0.00686833002648896
MDHm,0.0180465401955416
AKGMALtm,0.0208892303992343
MALOAAtm,0
ME1m,0.00284269020365314
PGI,-0.0107055399587352
PGI_h,-0.0163405714005194
AMPDA,0
FACOAL180_1,0.000791310344907051
TRDR,0.00117188284400356
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.0646154268919785
G3PD1,0.0238369772636133
TPIh,-2.07802749632424
RNDR2,0.000285753795138285
PGMT,0
PGM_h,-0.0163405714005194
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.0114266310392544
GHMT2rm,0.00298335656395921
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.149378026698574
PPDK_h,0
PYKm,0.345543647978401
PPCKm,0
SAT,0
RNDR1,0.000300187626863495
r0280,0
DHFR2i,0
DHFR,0.000300187626863495
AGTim,0
MALSp,0
FACOAL1821,0.000128046497201344
PDHe3hr,0.468612159957388
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00231835494184026
GMPS2,0
IMPD,0.00231835494184026
PDHam1hi,0.468612159957436
PDHam1mi,0
THRD_Lm,0.0109488880955395
ALCD2y,0
THRA_m,0
SUAT_h,0.00888683475678461
RNDR3,0.000585941422001781
DOLPMT,0
TMDS,0.00030018762686268
DTMPK,0.000300187626863495
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.011426631039285
GAPD,0.0710873432913104
GAPDH_nadp_hi,5.1631074680331
PGKh,-5.1631074680331
GAPDHm,-0.114315265967207
ENO_h,-0.47013948515189
ENOm,0.345543647978388
G6PDH2r,0
DMORh,0.0344912204357921
KARA1im,0
MG3_c,0
MG2_c,0
CBL_m,0
IDIh,0
PETHCT,0.0025459143639515
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.000878494211241583
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,7.80148631065458e-05
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.011631134997856
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0191065244834161
PPNCL_m,0
METS_1,0.0150124339793365
MTHFR2_1,0
MTHFR3_1,0.0150124339792882
GND,0
PGDHh,0
EAR40x_1,0.0545051019537912
OCBTm,0.0154295295369593
UPPDC1_1,0.000175981228637128
DVCHLDR,0
DVPCHLDOR_h,0
FBP_h,1.04371604720359
FBA_h,-1.04371604720359
ORNTArm,0
GRTT,0
DMATT,0
FPPS_h,0.000878494211241583
GPPS_h,0.000878494211241583
IDS1,0.00263548263372475
IDS2,0.000878494211241583
HMGLm,0
FACOAL1831,0.00960234978809079
