ID,time0sec
ATPS4m,0.583286947959664
IDP_h,0.30050410282638
PPAm,0
THD1m,0
ADK1,0.967155226841892
GLTS_h,2.21969330911509
GALh,2.25634585696242
FACOAL181,0.147454855003092
ACS,0.2458729373814
CTPS1,0.00461350605381444
ASPTA,0
ASPATh,-0.182606815365034
OAAAKGtm,0.0700744479837567
ASPTAm,0
FACOAL160,0.0506781849532742
SERDC_m,0.0704685307141049
SAL_m,-0.188787696583404
ALATA_L,-0.0393718376013794
GLYK,0.0669250757381518
MDHm,0.0321115265194294
AKGMALtm,0.0321115265194294
MALOAAtm,0
ME1m,0
PGI,-0.0589013372127738
PGI_h,-0.175986411496183
AMPDA,0
FACOAL180_1,0.00886047893650967
TRDR,0.00206469377409353
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.102185974503175
G3PD1,0.249410746672879
TPIh,-14.1441329843902
RNDR2,0.000503458242550989
PGMT,0
PGM_h,-0.175986411496183
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.120269838989239
GHMT2rm,-0.0473983075536353
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.245217305582691
PPDK_h,0
PYKm,2.25494520259542
PPCKm,0
SAT,0
RNDR1,0.000528888644495775
r0280,0
DHFR2i,0
DHFR,0.000528888644495775
AGTim,0
MALSp,0
FACOAL1821,0.00173435522331697
PDHe3hr,5.06214416179353
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00408461740931869
GMPS2,0
IMPD,0.00408461740931869
PDHam1hi,5.06214416179349
PDHam1mi,0
THRD_Lm,0.0164314929257083
ALCD2y,0
THRA_m,0
SUAT_h,0.0513570705754514
RNDR3,0.00103234688704676
DOLPMT,0
TMDS,0.000528888644453218
DTMPK,0.000528888644495775
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.120269838989202
GAPD,0
GAPDH_nadp_hi,34.9278491714217
PGKh,-34.9278491714217
GAPDHm,-0.230803756731348
ENO_h,-3.46871122436517
ENOm,2.25494520259542
G6PDH2r,0
DMORh,0.0517616123648578
KARA1im,0
MG3_c,0
MG2_c,0
CBL_m,0
IDIh,0
PETHCT,0.0305621185480255
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00416383706596956
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,0.00013745129012932
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.0459350267938134
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0286737826435198
PPNCL_m,0
METS_1,0.125651256224046
MTHFR2_1,0
MTHFR3_1,0.125651256224088
GND,0
PGDHh,0
EAR40x_1,0.608231776738221
OCBTm,0.0231557438772825
