ID,time0sec
ATPS4m,4.76005645125713
IDP_h,0.502527706152842
PPAm,0
THD1m,0
ADK1,1.31533560188074
GLTS_h,3.62419644087601
GALh,3.81876553203351
FACOAL181,0.18593836759755
ACS,0.407864987105226
CTPS1,0.00271074256108336
ASPTA,0
ASPATh,-0.109838390734126
OAAAKGtm,0.0407452218692015
ASPTAm,0
FACOAL160,0.0631055628499972
SERDC_m,0.086583483197866
SAL_m,-0.192856625441323
ALATA_L,-1.45613136030272
GLYK,0.139649703197467
MDHm,0.0182181737275187
AKGMALtm,0.0182181737275187
MALOAAtm,0
ME1m,0
PGI,-0.0862453148923805
PGI_h,-0.370336326493543
AMPDA,0
FACOAL180_1,0.0109661806976688
TRDR,0.00121314535041326
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.058963395596768
G3PD1,0.33324977833945
TPIh,-20.6446222688919
RNDR2,0.000295815317937556
PGMT,0
PGM_h,-0.370336326493543
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.146581509049485
GHMT2rm,-0.0586758376463195
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.150583612603379
PPDK_h,0
PYKm,1.7715384483882
PPCKm,0
SAT,0
RNDR1,0.000310757357269075
r0280,0
DHFR2i,0
DHFR,0.000310757357269075
AGTim,0
MALSp,0
FACOAL1821,0.0021490774725198
PDHe3hr,6.18912807170307
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00239998520381435
GMPS2,0
IMPD,0.00239998520381435
PDHam1hi,6.18912807170307
PDHam1mi,0
THRD_Lm,0
ALCD2y,0
THRA_m,0
SUAT_h,0.0576403857326289
RNDR3,0.000606572675206631
DOLPMT,0.346250151461853
TMDS,0.000310757357283364
DTMPK,0.000310757357269075
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.146581509049497
GAPD,1.34601618228089
GAPDH_nadp_hi,50.9477593330093
PGKh,-50.9477593330092
GAPDHm,-2.91617520658122
ENO_h,-4.89183473627895
ENOm,1.77153844838824
G6PDH2r,0
DMORh,0.0291678428375447
KARA1im,0
MG3_c,0.0865625378654632
MG2_c,0.0865625378654632
CBL_m,0
IDIh,0
PETHCT,0.0378642458661996
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00347270270982764
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,8.07618049520897e-05
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.0384919780370865
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.016157880481565
PPNCL_m,0
METS_1,0.149613887518285
MTHFR2_1,0
MTHFR3_1,0.149613887518302
GND,0
PGDHh,0
EAR40x_1,0.74551726331426
OCBTm,0.0130478553397779
UPPDC1_1,0.000423797054485522
DVCHLDR,0
DVPCHLDOR_h,0
FBP_h,10.3482100892191
FBA_h,-10.348210089219
ORNTArm,1.39391914117346
GRTT,0
DMATT,0
FPPS_h,0.00347270270982764
GPPS_h,0.00347270270982764
IDS1,0.0104181081294829
IDS2,0.00347270270982764
HMGLm,0
FACOAL1831,0.158060604675378
MCOATA_1,5.42597064105132
MMSAD1m,0
NITR,0.633569634929295
GGDR,0
CHORM,0.0124229933436482
FCLT_h,0
HYPOE,0
PYDAMK,0
PRUK_1,29.5906457709884
TALA_h,0
SELCYSLY2,0
SELTOR_c,0
SPMS,0
SUCOASm,0
EAR120x_1,0.74551726331426
EAR60x_1,0.74551726331426
EAR160x_1,0.704862186413076
RPEh,-19.627483369655
TKT1h,-9.96316240133331
TKL2_h,9.97787376272561
P5CR,0
DAPEP_h,0
DPHS,0.0147113613922356
ACACT10m,0
OIVD3m,0
OIVD2m,0
IMPDH_h,0.016157880481565
DHQS_1,0.0147113613922356
SERPT,0
KARI,0.00925880554541436
KARI_23dhmp,0.00925880554539
MCCCrm,0
MGCHrm,0
OIVD1m,0
3OAS181_1,0
3OAS120_h,0.74551726331426
3OAS100_h,0.74551726331426
3OAS60_h,0.74551726331426
3OAS140_h,0.74551726331426
3OAS80_h,0.74551726331426
3OAS180_h,0.248004874752729
