ID,time0sec
ATPS4m,0.436704237571917
IDP_h,0.168406796440218
PPAm,0
THD1m,0
ADK1,0.782925168605054
GLTS_h,3.2546872710529
GALh,4.61321409026096
FACOAL181,0.0530087985059399
ACS,0.360828289314726
CTPS1,0.0119747074063234
ASPTA,0
ASPATh,-0.470150603979278
OAAAKGtm,0.212961514963695
ASPTAm,0
FACOAL160,0.0239833965608826
SERDC_m,0.0287924767879232
SAL_m,-0.227012390296068
ALATA_L,0.992906546453241
GLYK,0.0314091676111207
MDHm,0.0825276018503018
AKGMALtm,0.0955273459990167
MALOAAtm,0
ME1m,0.0129997441486725
PGI,-0.0489568931074018
PGI_h,-0.0747261334267932
AMPDA,0
FACOAL180_1,0.00361869612551287
TRDR,0.00535907047651299
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.295489116813995
G3PD1,0.109007518760222
TPIh,-9.50290881201749
RNDR2,0.00130676435354699
PGMT,0
PGM_h,-0.0747261334267932
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.052254473526783
GHMT2rm,0.0136430174438829
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.683112118942889
PPDK_h,0
PYKm,1.58018591338129
PPCKm,0
SAT,0
RNDR1,0.0013727708847095
r0280,0
DHFR2i,0
DHFR,0.0013727708847095
AGTim,0
MALSp,0
FACOAL1821,0.00058556212021015
PDHe3hr,2.14298349379646
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.0106019365216139
GMPS2,0
IMPD,0.0106019365216139
PDHam1hi,2.14298349379645
PDHam1mi,0
THRD_Lm,0.0500697345674873
ALCD2y,0
THRA_m,0
SUAT_h,0.0406398762627411
RNDR3,0.00267953523825649
DOLPMT,0
TMDS,0.0013727708847
DTMPK,0.0013727708847095
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.0522544735267729
GAPD,0.325085467916324
GAPDH_nadp_hi,23.6111117596629
PGKh,-23.6111117596629
GAPDHm,-0.522768611209131
ENO_h,-2.14996801737686
ENOm,1.58018591338134
G6PDH2r,0
DMORh,0.157729829463903
KARA1im,0
MG3_c,0
MG2_c,0
CBL_m,0
IDIh,0
PETHCT,0.0116425755128994
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00401739168325774
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,0.000356765313085816
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.0531896788951371
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0873749554332898
PPNCL_m,0
METS_1,0.068652504071224
MTHFR2_1,0
MTHFR3_1,0.0686525040712684
GND,0
PGDHh,0
EAR40x_1,0.249254167508749
OCBTm,0.0705598999347785
UPPDC1_1,0.000804769701711622
DVCHLDR,0
DVPCHLDOR_h,0
FBP_h,4.77295822108187
FBA_h,-4.77295822108192
ORNTArm,0
GRTT,0
DMATT,0
FPPS_h,0.00401739168325774
GPPS_h,0.00401739168325774
IDS1,0.0120521750497732
IDS2,0.00401739168325774
HMGLm,0
FACOAL1831,0.0439119571703122
MCOATA_1,1.80447766801171
MMSAD1m,0
NITR,1.75999999999997
GGDR,0
CHORM,0.0671801477435565
FCLT_h,0
HYPOE,0
PYDAMK,0
PRUK_1,13.7694744168569
TALA_h,0
SELCYSLY2,0
SELTOR_c,0
SPMS,0
SUCOASm,0
EAR120x_1,0.249254167508749
EAR60x_1,0.249254167508749
EAR160x_1,0.234729093698077
RPEh,-9.14853134468149
TKT1h,-4.62094307217546
TKL2_h,4.69823208765501
P5CR,0
DAPEP_h,0.0440072435789034
DPHS,0.0772890154795562
ACACT10m,0
OIVD3m,0
OIVD2m,0
IMPDH_h,0.0873749554332898
DHQS_1,0.0772890154795562
SERPT,0
KARI,0.0500697345675007
KARI_23dhmp,0.0500697345674873
MCCCrm,0
MGCHrm,0
OIVD1m,0
3OAS181_1,0.06967951525431
