ID,time0sec
ATPS4m,0.77248855927769
IDP_h,0.364558699807734
PPAm,0
THD1m,0
ADK1,1.08503415364468
GLTS_h,1.87912378621884
GALh,1.90056780164544
FACOAL181,0.184039601492758
ACS,0.23473991137443
CTPS1,0.00271074256108486
ASPTA,0
ASPATh,-0.10983839073424
OAAAKGtm,0.0407452218692015
ASPTAm,0
FACOAL160,0.0593554593908934
SERDC_m,0.0865834831979132
SAL_m,-0.192856625441436
ALATA_L,-0.181783796984973
GLYK,0.0789085845485749
MDHm,0.0182181737275187
AKGMALtm,0.0182181737275187
MALOAAtm,0
ME1m,0
PGI,-0.0335706408047827
PGI_h,-0.232367320148342
AMPDA,0
FACOAL180_1,0.0109661806976748
TRDR,0.00121314535041392
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.0589633955968002
G3PD1,0.301953550337998
TPIh,-16.3203552170124
RNDR2,0.000295815317937717
PGMT,0
PGM_h,-0.232367320148342
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.146581509049564
GHMT2rm,-0.0586758376463195
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.150583612603461
PPDK_h,0
PYKm,2.38031757343847
PPCKm,0
SAT,0
RNDR1,0.000310757357269245
r0280,0
DHFR2i,0
DHFR,0.000310757357269245
AGTim,0
MALSp,0
FACOAL1821,0.00189876610491381
PDHe3hr,6.18912807170682
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00239998520381563
GMPS2,0
IMPD,0.00239998520381563
PDHam1hi,6.1891280717068
PDHam1mi,0
THRD_Lm,0
ALCD2y,0
THRA_m,0
SUAT_h,0.0576403857326603
RNDR3,0.000606572675206962
DOLPMT,0
TMDS,0.000310757357283364
DTMPK,0.000310757357269245
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.146581509049611
GAPD,0.400564862574242
GAPDH_nadp_hi,40.2530205484852
PGKh,-40.2530205484853
GAPDHm,-0.54670737025765
ENO_h,-4.28305561123261
ENOm,2.38031757343845
G6PDH2r,0
DMORh,0.0291678428375606
KARA1im,0
MG3_c,0
MG2_c,0
CBL_m,0
IDIh,0
PETHCT,0.0378642458662203
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00347270270982953
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,8.07618049520897e-05
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
