ID,time0sec
ATPS4m,0.250943048754834
IDP_h,0.035145858150456
PPAm,0
THD1m,0
ADK1,0.137371167400169
GLTS_h,0.739150484154225
GALh,0.780976080051361
FACOAL181,0.00865790498141474
ACS,0.066356869250119
CTPS1,0.00193445500035698
ASPTA,-0.048148936129337
ASPATh,-0.0314757298949644
OAAAKGtm,0.0323028391682101
ASPTAm,0
FACOAL160,0.00412228208045956
SERDC_m,0.00465128280843409
SAL_m,-0.036672733508226
ALATA_L,-0.112951135539902
GLYK,0.0079647550896184
MDHm,0.0154319722284981
AKGMALtm,0.0154319722284981
MALOAAtm,0
ME1m,0
PGI,-0.00790874494543914
PGI_h,-0.0200122084625036
AMPDA,0
FACOAL180_1,0.000584582535275497
TRDR,0.000865731439507378
FTHFD,0
FTHFLi,0
ASNS1,0
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.0477348113967323
G3PD1,0.0191316510350816
TPIh,-2.1729043736857
RNDR2,0.000211101344878987
PGMT,0
PGM_h,-0.0200122084625036
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.00844145282009381
GHMT2rm,0.00220396226973207
PEPC_m,0
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0
PPDK_h,0
PYKm,0.595728741690454
PPCKm,0
SAT,0
RNDR1,0.000221764374874702
r0280,0
DHFR2i,0
DHFR,0.000221764374874702
AGTim,0
MALSp,0
FACOAL1821,0.000107617120749337
PDHe3hr,0.346188428208961
GCC2cm,0.018112066491426
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0.00171269062548228
GMPS2,0
IMPD,0.00171269062548228
PDHam1hi,0.346188428208938
PDHam1mi,0.0181120664913921
THRD_Lm,0
ALCD2y,0
THRA_m,0
SUAT_h,0.00656517183950853
RNDR3,0.000432865719753689
DOLPMT,0.0523578057076303
TMDS,0.000221764374828126
DTMPK,0.000221764374874702
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.00844145282007958
GAPD,0
GAPDH_nadp_hi,5.40239614266852
PGKh,-5.40239614266852
GAPDHm,-0.294432670513288
ENO_h,-0.0249713195310051
ENOm,0.595728741690436
G6PDH2r,0
DMORh,0.0254804770553957
KARA1im,0
MG3_c,0.0130894514269076
MG2_c,0.0130894514269076
CBL_m,0
IDIh,0
PETHCT,0.00188080072888203
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.000648989838863758
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,5.7633679148239e-05
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.00859253064106724
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0141149936869974
