ID,time0sec
ATPS4m,0.291416513963441
IDP_h,0.0252405582958258
PPAm,0
THD1m,0
ADK1,0.190183071599646
GLTS_h,0.160986337477533
GALh,0.163440082450046
FACOAL181,0.0130090625751422
ACS,0.0875845469511292
CTPS1,0.00290664383617763
ASPTA,0
ASPATh,-0.119641214018657
OAAAKGtm,0.0142157403644205
ASPTAm,0
FACOAL160,0.00582153612767866
SERDC_m,0.00698885345120925
SAL_m,-0.379571821702029
ALATA_L,-0.10667906424294
GLYK,3.73517519720417e-05
MDHm,0.0231875370322996
AKGMALtm,0.0231875370322996
MALOAAtm,0
ME1m,0
PGI,0.369649503168034
PGI_h,-0.0123658657756778
AMPDA,0
FACOAL180_1,0.000878373093497677
TRDR,0.00130081751809421
FTHFD,0.648937332285035
FTHFLi,0
ASNS1,0.0106915136381105
ACITL,0
AKGCITtm,0
CITtam,0
OAACITtm,0
CSm,0.0717246435258558
G3PD1,0.0187308146435043
TPIh,-0.315290151945305
RNDR2,0.000317193433183032
PGMT,0
PGM_h,-0.0123658657756778
PCm,0
AKGICITtm,0
CITtcm,0
MALICITtm,0
OAAICITtm,0
METAT,0.0126838291939497
GHMT2rm,-0.321157070191589
PEPC_m,0.0343213661292037
PYK,0
AGPOP,0
PYK3,0
PEPC_h,0.128336303711933
PPDK_h,0
PYKm,0.699074028702917
PPCKm,0
SAT,0
RNDR1,0.000333215325864072
r0280,0
DHFR2i,0.000333215325864072
DHFR,0
AGTim,0
MALSp,0
FACOAL1821,7.53072853833636e-05
PDHe3hr,0.520170518737245
GCC2cm,0
PYDXK,0
PYDXPP,0
PRPPS,0
GMPS,0
GMPS2,0.00257342851031355
IMPD,0.00257342851031355
PDHam1hi,0.520170518737235
PDHam1mi,0
THRD_Lm,0.0121535232904968
ALCD2y,0
THRA_m,0
SUAT_h,0
RNDR3,0.000650408759047104
DOLPMT,0
TMDS,0.000333215325895253
DTMPK,0.000333215325864072
URIDK2r,0
CCP2_m,0
CYSS_1,0
AHCi,0.0126838291939748
GAPD,0.494554148592783
GAPDH_nadp_hi,0.767227077887924
PGKh,-0.767227077887924
GAPDHm,-0.378753867916998
ENO_h,-0.302203896048582
ENOm,0.733395394832087
G6PDH2r,0.194296836905403
DMORh,0
KARA1im,0.038286065875021
MG3_c,0
MG2_c,0
CBL_m,0
IDIh,0
PETHCT,0.00282602482077613
DHFOR,0
THFOR1,0
THFOR2,0
FOLR2_1,0
GGPS_h,0.00097514923558684
GUAD,0
LDHm,0
MI3PS,0
DVPCHLDR,8.65983329276787e-05
PCHLDOR_h,0
PDXPP,0
PYDXNK,0
SDH_m,-0.0129108333976546
PYDXS,0
UDPGD,0
MTMOHT,0
PGLYCPh,0
IPPSh,0.0212086915386638
PPNCL_m,0
METS_1,0.0166641547911013
MTHFR2_1,0.0166641547910838
MTHFR3_1,0
GND,0
PGDHh,0
EAR40x_1,0.0605019450619989
OCBTm,0.017127140669686
UPPDC1_1,0.000195343302650331
DVCHLDR,0
DVPCHLDOR_h,0
FBP_h,0.163842857474232
FBA_h,-0.163842857474265
ORNTArm,0
GRTT,0
DMATT,0
FPPS_h,0.00097514923558684
GPPS_h,0.00097514923558684
IDS1,0.00292544770676052
IDS2,0.00097514923558684
HMGLm,0
FACOAL1831,0.0106907415852576
MCOATA_1,0.438004346434127
MMSAD1m,0
NITR,0.427208196249633
GGDR,0
CHORM,0.016306766898424
FCLT_h,0
HYPOE,0
PYDAMK,0
PRUK_1,0.843513044046419
TALA_h,0
SELCYSLY2,0
SELTOR_c,0
SPMS,0
SUCOASm,0
EAR120x_1,0.0605019450619989
EAR60x_1,0.0605019450619989
EAR160x_1,0.0569762458670841
RPEh,-0.284193471526009
TKT1h,-0.132716479827536
TKL2_h,0.151476991698473
P5CR,0
DAPEP_h,0.0106819631540702
DPHS,0.0187605118709839
ACACT10m,0
OIVD3m,0
OIVD2m,0
IMPDH_h,0.0212086915386638
DHQS_1,0.0187605118709839
SERPT,0
KARI,0.0121535232905217
KARI_23dhmp,0.0121535232904968
MCCCrm,0
MGCHrm,0
OIVD1m,0
3OAS181_1,0
3OAS120_h,0.0605019450619989
3OAS100_h,0.0605019450619989
3OAS60_h,0.0605019450619989
3OAS140_h,0.0605019450619989
3OAS80_h,0.0605019450619989
3OAS180_h,0.0180164301950292
3OAS160_h,0.0569762458670841
CHRS,0.0187605118709839
ADCS,0
CMS_h,0.00390059694234424
FUMAC,0
HGNTOR,0
ASADH,0.0417736706087648
ASPK_1,0.0417736706087648
AIRCr,0.00290664383612693
PRASCSi,0.00290664383617761
MTRI,0
MTRK,0
MTAN_m,0
AGK_h,0.029073389074279
3OAS40_h,0.0605019450619989
PDHam2hi,0.520170518737235
PDHam2mi,0
PDHe2r,0
ARGSS,0.0171271406697102
ASPCT,0.0129108333976529
DHORTS,-0.0129108333976546
NCPA_c,0
CAS,0
DADK,0
ADSS,0.00315375252635544
GLCNACPT_c,0
TMTD,0
DXRI,0.00390059694234424
PRAIS,0.00290664383617761
PRFGS,0.00290664383617761
LCYG,0.000487574617750397
G1SAT_h,-0.00156274642120025
G5SD,0
GTHS_h,0
HISTD,0.00282053720049138
FACOAL1832,7.34665547241524e-05
MPML_h,0.000195343302650331
MPMT_h,-0.000195343302607398
NOR,0.000487574617750397
CYEUOLCYCI,0
OBFOOLOR,0
CMK,0.00390059694234736
PPNDH,0.0107861162273819
PDS1,0.000487574617750397
PSY_h,0.00048757461779342
PPBNGD,0.000195343302607398
PPBNGS_h,0.000781373210601323
CPPPGO_1,0.000195343302650331
PPPGO_1,0.000195343302650331
PRAGSr,0.00290664383617761
IG3PS,0.00282053720049138
PRMICI,0.00282053720049138
PSP_m,0
PSPPS,0
FBA3hi,0.132716479827536
SBP_1,0.132716479827536
AKGDbm,0
AKGDam,0
PSCIT,0.0187605118709371
SS,0
DAPAT_h,0.0106819631540702
DHPR_h,0.0106819631541239
GLUTRS,0
GLUTRR_1,0.00156274642120265
TMTG,0
PDS2,0.000487574617750397
ZDS,0.000487574617750397
FMETTRS,0
FORAMD,0
HEMEASM_m,0
MERGTROLR,0
PPM,-0.17709969115117
PPMh,0.156007931744398
BETALDHx,0
SSALxm,0
ARGTRS,0
CYSTRS,0
GLYTLm,0
HISTRS,0
ILETRS,0
LEUTRS,0
LYSTRSm,0
METTRS,0
PHETRSm,0
PROTRS,0
THRTRS,0
THRTRSm,0
TRPTRS,0
TYRTRS,0
VALTRS,0
VALTLh,0
NADK_h,0
GALm,0.0343213661292036
G3P_pi_thr,0
FUMm,0
GLYTA_1,0
BCTA_val_h,0.021208691538618
PGM,-0.494554148592783
PGMm,-0.378753867916998
PDX5POi,0
PYDXNO,0
PYAM5PO,0
PYDXO_1,0
PMANM,-0.00290495227056908
PHETA1,-0.0107861162273366
GLYTRS,0
NADHOR_m,0
FA160ACPHi_1,0.0031559553127544
GLYCLm,0.321157070191589
FA180ACPHi,0.000878373093497677
HGDH_m,0
THFATm,0
EAR181_h,0
EAR100x_1,0.0605019450619989
EAR140x_1,0.0605019450619989
EAR80x_1,0.0605019450619989
3HAD40_1,0.0605019450620148
3HAD181_h,0
3HAD120_1,0.0605019450620148
3HAD100_1,0.0605019450620148
3HAD60_1,0.0605019450620148
3HAD140_1,0.0605019450620148
3HAD80_1,0.0605019450620148
3HAD160_1,0.0569762458670766
ACOATA_1,0.0605019450619989
ACCOAC_h,0.438004346434127
3HAD180_1,0.0180164301950292
EAR180x_1,0.0180164301950292
NADTRHD,0
GLTS_m,0
CATp,0
FBP,0
GHMT2r,0.674568527274801
SERD_L,0
TPI,0
UMPK,0.0129108333976529
RPIh,0.288724411571934
FUM,0.0231875370322996
PGK,-0.494554148592783
MTHFC,0.657571157157918
MTHFD,0.657571157157881
CBMK_m,0.0300379740673632
DXS,0.00390059694234736
TALA,-0.17709969115117
FRTT,0
UDPSQS_h,0.00433629072066701
SO3R_h,0.00552830486684105
RPE,-0.27059516094846
TKT1,-0.17709969115117
TKT2,-0.0934954697971762
DHAD_3mob_h,0
DHADh,0.0121535232904968
DHFS,0
NTRIRfx,0.216973811737135
ACOAT_h,-0.0290733890742558
PANTS_m,0
FBA,0.0125451685951248
3OAR40_1,0.0605019450620148
3OAR100_1,0.0605019450620148
3OAR120_1,0.0605019450620148
3OAR140_1,0.0605019450619989
3OAR160_1,0.0569762458670766
3OAR180_1,0.0180164301950292
3OAR181_h,0
3OAR60_1,0.0605019450620148
3OAR80_1,0.0605019450620148
AGMTm,0
ANPRT,0.0024537449725122
HOXG_c,0
CHLPAS_h,0
TRPS1,0.0024537449725122
NPHS_x,0
PDHe2hr,0.520170518737245
THRD_L,0
SERTRS,0
ASNTRS,0
LYSTRS,0
GACT_h,-0.0290733890742558
DQDH,0.0187605118709839
PKETX,0
PKETF,0.083604221353995
UPPDC1,0
NPDPS_m,0
CYSS_m,0
DHPS2,0
IMPHL_1_h,0.0212086915386638
IMPHL_2_h,0.0212086915386638
ARGSL,0.0171271406697102
HMBDPO_h,0.00390059694234736
MPQMT,0
TRPS2,0
ACN_a_m,-0.0717246435258403
ACN_b_m,0.0717246435258403
EX_photon_e,-9.64621230248235
PHOt_e,9.64621230248236
PHOt_h,9.64621230248236
PSII_u,1.14696417204806
CBFC_u,2.59392834409613
PSI_u,2.52908013549372
ATPS_h,3.14864608783023
GLCt1,0.599999999999795
GLCt_x,0
HEX1,0.578697341727443
PFK,0
TPI_m,0
PGKm,-0.378753867916998
PGAM_h,0.919799010204883
PYK_h,0.136346568594662
PPTPt_x,0
TPTPt_m,-0.573050704822435
PYRNAt_h,0.408106288557065
PGTPt_m,1.1121492627492
PGTPti_h,-0.617595114156302
PYRt2m,-0.514785352800004
PGL,0.194296836905403
6PGTt_h,0
6PGTt_m,0.194296836905437
EDD_m,0.194296836905437
EDA_m,0.194296836905437
Ru5PPi_th,0.27059516094846
Xu5PPi_th,0
RBPCh,0.843513044046419
ACKr,-0.083604221353994
PYC_h,0
ICDHxm,0.0383895862903148
ICL_x,0
ARGN,0
GLUDy,-0.16825274712744
GDHm,0
G5SADrm,0
P5CDm,0
PROD2m,0
ORNCD,0.0119462484045698
AGAS_h,0
AGPR_h,0.029073389074279
UREASE_m,0
G5SADs,0
GLU5K,0
PROAKGOX1,0
SERA_m,0
PSAT_m,0
THRA,0
ASPK,0
HSDH_m,0.00398032559712647
HSDH_h,0.0271113818574804
HSK_1,0.0271113818575068
THRS,0
THRS_1,0.0271113818575068
DHPS_h,0.0106819631541239
DAPDC_h,0.0106819631541239
AASPh,0.00986459558750805
PAPSR_h,0.00986459558750805
HSAT_m,0.00398032559712647
AHSERL2_1,0.00398032559713413
CYSTS,0
CYSTGL,0
SHL_c,0.00154797926970691
ASNS2,0
ASNN,0
ATPPRT,0.00282053720049138
PRATPP,0.00282053720049138
PRAMPC,0.00282053720049138
IGPDH,0.00282053720049138
HSTPT,0.0028205372004777
HISTP,0.00282053720049138
PPATDh,0
POXAAT_h,0.0121535232904968
BCTAh,0.00858272240475344
BCTA_glu_h,0
SKDH,0.0187605118709371
SKK,0.0187605118709839
PPHTA_h,0.00552065067108742
ARODH_h,0.00552065067108979
PHEH_c,0
HTHBDH_m,0
THBPOX_m,0
ATNS,0.00245374497251305
PRAIi,0.00245374497251305
IGPS,0.00245374497251305
GTPCI,0
PTHPS,0
SPR,0
BACCLm,0
ACP1619ZD9DS_h,0.0193260433762026
ACP1819ZD9DS_h,0.016913443197354
FA161ACPHi_1,0.00206100954116225
FA181ACPHi,0.0109037222876182
BACCL_c,0
ACCOAC,0.0118795778281537
FACOAL140,0.00234781563660868
FACOAL161,0.00276620480646233
FACOAL_162_9Z12Z_c,3.73517519720417e-05
FACOAL_163_6Z9Z12Z_c,0
G3PD1ir,0.0125451685951248
ETHAK,0.00698885345120925
ETHAt_c,0.00698885345116196
PETHMT_c,0.00416282863045581
PETHDMT_c,0.00416282863045581
PETHTMT_c,0.00416282863045581
CHLPCTD,0.00557450022923118
MI3PP,0
MI3PP_h,0
MI3PP_m,0
GALUi,0
G1PUT_h,0.012365865775712
UGP_PGM_c,0.0147510016539891
FCYTOB5OXR_c,-0.0248456440692735
FCYTOB5OXR_m,0
COA181_9Z_9DS_c,0
FACOAL205,0.00858765761521942
FACOAL226,0.000546469080491522
G3PAT140_c,0.00150760418614483
G3PAT160_1,0.00353666503554792
G3PAT1619Z_c,0.000423838226515021
G3PAT180_1,0.000374503383920181
G3PAT1819Z_c,0
G3PAT2055Z8Z11Z14Z17Z_c,0.00634975995806697
